"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"57566528";"01";"26273";"";"";"43727";"GRADUAÇÃO";"Campus Central";"DOD";"2015";"2";"2015-07-27";"2015-12-19";"2T2345 4T23 (27/07/2015 - 19/12/2015)";"13";"12";"REGULAR";"f";"2015-12-02 08:02:25.345";"f";"";"102";"CONSOLIDADA";"";"Presencial";
"57566528";"01";"5756312";"";"";"43727";"GRADUAÇÃO";"Campus Central";"DOD";"2015";"2";"2015-07-27";"2015-12-19";"2T2345 4T23 (27/07/2015 - 19/12/2015)";"13";"12";"REGULAR";"f";"2015-12-02 08:02:25.345";"f";"";"102";"CONSOLIDADA";"";"Presencial";
"57566528";"01";"5753024";"";"";"43727";"GRADUAÇÃO";"Campus Central";"DOD";"2015";"2";"2015-07-27";"2015-12-19";"2T2345 4T23 (27/07/2015 - 19/12/2015)";"13";"12";"REGULAR";"f";"2015-12-02 08:02:25.345";"f";"";"102";"CONSOLIDADA";"";"Presencial";
"57566529";"01";"5757659";"";"";"48633";"GRADUAÇÃO";"Campus Central";"DOD";"2015";"2";"2015-07-27";"2015-12-19";"6N12 (27/07/2015 - 19/12/2015)";"14";"15";"REGULAR";"f";"2015-12-13 13:38:15.4";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57566529";"01";"22903";"";"";"48633";"GRADUAÇÃO";"Campus Central";"DOD";"2015";"2";"2015-07-27";"2015-12-19";"6N12 (27/07/2015 - 19/12/2015)";"14";"15";"REGULAR";"f";"2015-12-13 13:38:15.4";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57566530";"02";"22903";"";"";"48633";"GRADUAÇÃO";"Campus Central";"DOD";"2015";"2";"2015-07-27";"2015-12-19";"6N12 (27/07/2015 - 19/12/2015)";"16";"15";"REGULAR";"f";"2015-12-13 13:40:23.786";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57566530";"02";"5757659";"";"";"48633";"GRADUAÇÃO";"Campus Central";"DOD";"2015";"2";"2015-07-27";"2015-12-19";"6N12 (27/07/2015 - 19/12/2015)";"16";"15";"REGULAR";"f";"2015-12-13 13:40:23.786";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57566531";"03";"22738";"";"";"48633";"GRADUAÇÃO";"Campus Central";"DOD";"2015";"2";"2015-07-27";"2015-12-19";"6N12 (27/07/2015 - 19/12/2015)";"9";"15";"REGULAR";"f";"2015-12-13 13:52:12.216";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57566532";"01";"5753059";"";"";"57702";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia - Sala 7B9";"2015";"2";"2015-07-27";"2015-12-19";"6M12  2T56";"44";"36";"REGULAR";"f";"2015-12-11 13:57:42.076";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566532";"01";"23839";"";"";"57702";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia - Sala 7B9";"2015";"2";"2015-07-27";"2015-12-19";"6M12  2T56";"44";"36";"REGULAR";"f";"2015-12-11 13:57:42.076";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566532";"01";"54348";"";"";"57702";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia - Sala 7B9";"2015";"2";"2015-07-27";"2015-12-19";"6M12  2T56";"44";"36";"REGULAR";"f";"2015-12-11 13:57:42.076";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566533";"01";"5753561";"";"";"49512";"GRADUAÇÃO";"Campus Central";"4A4";"2015";"2";"2015-07-27";"2015-12-19";"46M34 (27/07/2015 - 19/12/2015)";"15";"40";"REGULAR";"f";"2015-12-18 15:02:50.269";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57566534";"01";"5753661";"";"";"52386";"GRADUAÇÃO";"Campus Central";"4C1";"2015";"2";"2015-07-27";"2015-12-19";"35M56 (27/07/2015 - 19/12/2015)";"8";"20";"REGULAR";"f";"2015-12-11 08:38:34.849";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566535";"02";"54348";"";"";"57702";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia - Sala 7B9";"2015";"2";"2015-07-27";"2015-12-19";"2N12 3N34";"47";"38";"REGULAR";"f";"2015-12-11 13:37:29.037";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57566535";"02";"5753059";"";"";"57702";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia - Sala 7B9";"2015";"2";"2015-07-27";"2015-12-19";"2N12 3N34";"47";"38";"REGULAR";"f";"2015-12-11 13:37:29.037";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57566535";"02";"23839";"";"";"57702";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia - Sala 7B9";"2015";"2";"2015-07-27";"2015-12-19";"2N12 3N34";"47";"38";"REGULAR";"f";"2015-12-11 13:37:29.037";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57566537";"01A";"5753661";"";"";"54326";"GRADUAÇÃO";"Campus Central";"4C1";"2015";"2";"2015-07-27";"2015-12-19";"35M34 (27/07/2015 - 19/12/2015)";"26";"20";"REGULAR";"f";"2015-12-17 18:22:34.949";"f";"57566536";"80";"CONSOLIDADA";"";"Presencial";
"57566538";"01";"54348";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4N12 5N34";"21";"18";"REGULAR";"f";"2015-12-11 13:42:28.28";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566538";"01";"23839";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4N12 5N34";"21";"18";"REGULAR";"f";"2015-12-11 13:42:28.28";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566538";"01";"5753059";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4N12 5N34";"21";"18";"REGULAR";"f";"2015-12-11 13:42:28.28";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566539";"02";"23839";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4N34 5N12";"26";"20";"REGULAR";"f";"2015-12-11 13:54:27.503";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566539";"02";"54348";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4N34 5N12";"26";"20";"REGULAR";"f";"2015-12-11 13:54:27.503";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566539";"02";"5753059";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4N34 5N12";"26";"20";"REGULAR";"f";"2015-12-11 13:54:27.503";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566540";"01";"2261705";"";"";"48331";"GRADUAÇÃO";"Campus Central";"4I7";"2015";"2";"2015-07-27";"2015-12-19";"35T56 (27/07/2015 - 19/12/2015)";"101";"46";"REGULAR";"f";"2015-12-18 10:48:37.029";"f";"";"84";"CONSOLIDADA";"";"Presencial";
"57566541";"02";"2261705";"";"";"48331";"GRADUAÇÃO";"Campus Central";"4I9";"2015";"2";"2015-07-27";"2015-12-19";"35N12 (27/07/2015 - 19/12/2015)";"86";"30";"REGULAR";"f";"2015-12-18 10:53:53.611";"f";"";"84";"CONSOLIDADA";"";"Presencial";
"57566542";"02";"5754638";"";"";"52447";"GRADUAÇÃO";"Campus Central";"4B3";"2015";"2";"2015-07-27";"2015-12-19";"34N34 (27/07/2015 - 19/12/2015)";"22";"25";"REGULAR";"f";"2015-12-19 13:21:31.79";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566544";"01";"5754638";"";"";"49495";"GRADUAÇÃO";"Campus Central";"4F1";"2015";"2";"2015-07-27";"2015-12-19";"2T34 4T12 (27/07/2015 - 19/12/2015)";"35";"30";"REGULAR";"f";"2015-12-18 09:28:09.401";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57566545";"02";"5754638";"";"";"49495";"GRADUAÇÃO";"Campus Central";"4I2";"2015";"2";"2015-07-27";"2015-12-19";"2N34 4N12 (27/07/2015 - 19/12/2015)";"30";"25";"REGULAR";"f";"2015-12-18 09:31:29.374";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57566546";"03";"54348";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4M34 6M56";"20";"17";"REGULAR";"f";"2015-12-11 14:01:01.864";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566546";"03";"5753059";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4M34 6M56";"20";"17";"REGULAR";"f";"2015-12-11 14:01:01.864";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566546";"03";"23839";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4M34 6M56";"20";"17";"REGULAR";"f";"2015-12-11 14:01:01.864";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566547";"04";"54348";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4M56 6M34";"26";"19";"REGULAR";"f";"2015-12-11 14:04:10.959";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566547";"04";"5753059";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4M56 6M34";"26";"19";"REGULAR";"f";"2015-12-11 14:04:10.959";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566547";"04";"23839";"";"";"57703";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2015";"2";"2015-07-27";"2015-12-19";"4M56 6M34";"26";"19";"REGULAR";"f";"2015-12-11 14:04:10.959";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566548";"01";"5753561";"";"";"47001";"GRADUAÇÃO";"Campus Central";"A4A";"2015";"2";"2015-07-27";"2015-12-19";"46M56";"28";"28";"REGULAR";"f";"2015-12-19 10:47:32.655";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57566549";"01";"22873";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"13";"REGULAR";"f";"2015-12-14 17:24:00.627";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57566549";"01";"5757390";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"13";"REGULAR";"f";"2015-12-14 17:24:00.627";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57566549";"01";"5756367";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"13";"REGULAR";"f";"2015-12-14 17:24:00.627";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57566549";"01";"5757622";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"13";"REGULAR";"f";"2015-12-14 17:24:00.627";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57566549";"01";"5757009";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"13";"REGULAR";"f";"2015-12-14 17:24:00.627";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57566549";"01";"5757771";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"13";"REGULAR";"f";"2015-12-14 17:24:00.627";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57566550";"02";"5757771";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"15";"13";"REGULAR";"f";"2015-12-17 15:08:13.015";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566550";"02";"5756367";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"15";"13";"REGULAR";"f";"2015-12-17 15:08:13.015";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566550";"02";"22873";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"15";"13";"REGULAR";"f";"2015-12-17 15:08:13.015";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566550";"02";"5757390";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"15";"13";"REGULAR";"f";"2015-12-17 15:08:13.015";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566550";"02";"5757622";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"15";"13";"REGULAR";"f";"2015-12-17 15:08:13.015";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566551";"03";"5757009";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"12";"REGULAR";"f";"2015-12-17 15:14:32.13";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57566551";"03";"5757622";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"12";"REGULAR";"f";"2015-12-17 15:14:32.13";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57566551";"03";"5757390";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"12";"REGULAR";"f";"2015-12-17 15:14:32.13";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57566551";"03";"22873";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"12";"REGULAR";"f";"2015-12-17 15:14:32.13";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57566551";"03";"5757771";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Bioquímica Clínica (1º andar)";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"18";"12";"REGULAR";"f";"2015-12-17 15:14:32.13";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57566552";"04";"22873";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"19";"12";"REGULAR";"f";"2015-12-17 15:22:02.617";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566552";"04";"5757390";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"19";"12";"REGULAR";"f";"2015-12-17 15:22:02.617";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566552";"04";"5757771";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"19";"12";"REGULAR";"f";"2015-12-17 15:22:02.617";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566552";"04";"5757622";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Hematologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"6M2345";"19";"12";"REGULAR";"f";"2015-12-17 15:22:02.617";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566553";"05";"5757771";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Citologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"5N1234";"9";"9";"REGULAR";"f";"2015-12-14 17:20:05.159";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566553";"05";"5757009";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Citologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"5N1234";"9";"9";"REGULAR";"f";"2015-12-14 17:20:05.159";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566553";"05";"5757390";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Citologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"5N1234";"9";"9";"REGULAR";"f";"2015-12-14 17:20:05.159";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566554";"06";"5757771";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Parasitologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"5N1234";"9";"9";"REGULAR";"f";"2015-12-14 17:21:30.559";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566554";"06";"5757009";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Parasitologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"5N1234";"9";"9";"REGULAR";"f";"2015-12-14 17:21:30.559";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566554";"06";"5757390";"";"";"2049855";"GRADUAÇÃO";"Campus Central";"Laboratório de Parasitologia Clínica";"2015";"2";"2015-07-27";"2015-12-19";"5N1234";"9";"9";"REGULAR";"f";"2015-12-14 17:21:30.559";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566555";"01";"5757517";"";"";"46075";"GRADUAÇÃO";"Campus Caicó";"LAB. VON NEUMANN";"2015";"2";"2015-07-27";"2015-12-19";"2N34 34N12";"12";"40";"REGULAR";"f";"2015-12-10 16:05:29.82";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"57566556";"01";"15373";"";"";"46071";"GRADUAÇÃO";"Campus Caicó";"B-09";"2015";"2";"2015-07-27";"2015-12-19";"456M12";"16";"40";"REGULAR";"f";"2015-12-04 09:14:56.41";"f";"";"100";"CONSOLIDADA";"";"Presencial";
"57566557";"01";"5757517";"";"";"46140";"GRADUAÇÃO";"Campus Caicó";"B-10";"2015";"2";"2015-07-27";"2015-12-19";"25M34";"4";"40";"REGULAR";"f";"2015-12-03 22:25:01.793";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57566558";"01";"5756834";"";"";"46059";"GRADUAÇÃO";"Campus Caicó";"B-01";"2015";"2";"2015-07-27";"2015-12-19";"4N34 56N12";"11";"40";"REGULAR";"f";"2015-12-16 15:16:19.687";"f";"";"116";"CONSOLIDADA";"";"Presencial";
"57566559";"01";"58407";"";"";"46141";"GRADUAÇÃO";"Campus Caicó";"B-01";"2015";"2";"2015-07-27";"2015-12-19";"2N34 3N12";"4";"40";"REGULAR";"f";"2015-12-18 21:10:38.66";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566560";"01";"20812";"";"";"46142";"GRADUAÇÃO";"Campus Caicó";"B-09/B-03/B-02";"2015";"2";"2015-07-27";"2015-12-19";"3M34  5N34 6N12";"7";"30";"REGULAR";"f";"2015-12-17 16:49:51.341";"f";"";"112";"CONSOLIDADA";"";"Presencial";
"57566564";"01A";"17729";"";"";"2048487";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"345M34";"14";"40";"REGULAR";"f";"";"f";"57566563";"";"EXCLUÍDA";"";"Presencial";
"57566564";"01A";"26227";"";"";"2048487";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"345M34";"14";"40";"REGULAR";"f";"";"f";"57566563";"";"EXCLUÍDA";"";"Presencial";
"57566564";"01A";"5752798";"";"";"2048487";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"345M34";"14";"40";"REGULAR";"f";"";"f";"57566563";"";"EXCLUÍDA";"";"Presencial";
"57566564";"01A";"5757383";"";"";"2048487";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"345M34";"14";"40";"REGULAR";"f";"";"f";"57566563";"";"EXCLUÍDA";"";"Presencial";
"57566564";"01A";"5753082";"";"";"2048487";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"345M34";"14";"40";"REGULAR";"f";"";"f";"57566563";"";"EXCLUÍDA";"";"Presencial";
"57566565";"01";"20812";"";"";"46144";"GRADUAÇÃO";"Campus Caicó";"B-02";"2015";"2";"2015-07-27";"2015-12-19";"46N34 5N12";"18";"40";"REGULAR";"f";"2015-12-17 17:26:46.823";"f";"";"110";"CONSOLIDADA";"";"Presencial";
"57566566";"01";"22827";"";"";"46338";"GRADUAÇÃO";"Campus Central";"IA1";"2015";"2";"2015-07-27";"2015-12-19";"6T1234";"7";"59";"REGULAR";"f";"2015-12-17 15:00:13.588";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566567";"01";"58407";"";"";"46846";"GRADUAÇÃO";"Campus Caicó";"B-09";"2015";"2";"2015-07-27";"2015-12-19";"23M12 (27/07/2015 - 19/12/2015)";"10";"40";"REGULAR";"f";"2015-12-18 21:08:15.317";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566568";"01";"5756967";"";"";"46340";"GRADUAÇÃO";"Campus Central";"IA1";"2015";"2";"2015-07-27";"2015-12-19";"5T5634";"4";"58";"REGULAR";"f";"2015-12-14 08:34:29.537";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566569";"01";"5755397";"";"";"46343";"GRADUAÇÃO";"Campus Central";"IA1";"2015";"2";"2015-07-27";"2015-12-19";"24T34";"10";"59";"REGULAR";"f";"2015-12-15 11:18:57.275";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57566570";"01";"5755582";"";"";"46848";"GRADUAÇÃO";"Campus Caicó";"B-02";"2015";"2";"2015-07-27";"2015-12-19";"3M12 5M34 (27/07/2015 - 19/12/2015)";"21";"40";"REGULAR";"f";"2015-12-16 00:22:44.082";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566571";"01";"5757394";"";"";"46345";"GRADUAÇÃO";"Campus Central";"IA1";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"18";"58";"REGULAR";"f";"2015-12-19 21:50:21.479";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57566572";"01";"16614";"";"";"46347";"GRADUAÇÃO";"Campus Central";"IA1";"2015";"2";"2015-07-27";"2015-12-19";"4T56";"13";"57";"REGULAR";"f";"2015-12-16 20:49:17.563";"f";"";"40";"CONSOLIDADA";"";"Presencial";
"57566573";"01";"16614";"";"";"46370";"GRADUAÇÃO";"Campus Central";"IA1";"2015";"2";"2015-07-27";"2015-12-19";"3T3456";"9";"58";"REGULAR";"f";"2015-12-16 21:03:45.766";"f";"";"84";"CONSOLIDADA";"";"Presencial";
"57566574";"01";"5756840";"";"";"46350";"GRADUAÇÃO";"Campus Central";"IA2";"2015";"2";"2015-07-27";"2015-12-19";"4T56 6T1234";"40";"50";"REGULAR";"f";"2015-12-11 13:39:36.726";"f";"";"116";"CONSOLIDADA";"";"Presencial";
"57566575";"01";"5756283";"";"";"46352";"GRADUAÇÃO";"Campus Central";"IA2";"2015";"2";"2015-07-27";"2015-12-19";"24T12";"36";"50";"REGULAR";"f";"2015-12-17 11:38:58.992";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57566576";"01";"5755059";"";"";"23873";"GRADUAÇÃO";"Campus Central";"23";"2015";"2";"2015-07-27";"2015-12-19";"36M56";"6";"30";"REGULAR";"f";"2015-12-17 21:53:54.77";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566577";"01";"5756279";"";"";"39987";"GRADUAÇÃO";"Campus Central";"VH3";"2015";"2";"2015-07-27";"2015-12-19";"35M56";"10";"30";"REGULAR";"f";"2015-12-19 14:45:23.004";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566578";"02";"5756279";"";"";"39987";"GRADUAÇÃO";"Campus Central";"VH3";"2015";"2";"2015-07-27";"2015-12-19";"35N12";"13";"30";"REGULAR";"f";"2015-12-19 15:42:19.847";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566579";"01";"5757123";"";"";"23889";"GRADUAÇÃO";"Campus Central";"Sala 24";"2015";"2";"2015-07-27";"2015-12-19";"25M34";"25";"40";"REGULAR";"f";"2015-12-19 09:21:28.397";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566580";"01";"5757123";"";"";"23892";"GRADUAÇÃO";"Campus Central";"24";"2015";"2";"2015-07-27";"2015-12-19";"25M12";"6";"40";"REGULAR";"f";"2015-12-19 09:05:48.41";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566581";"01";"5752202";"";"";"23944";"GRADUAÇÃO";"Campus Central";"Sala 24/25";"2015";"2";"2015-07-27";"2015-12-19";"36M34";"22";"21";"REGULAR";"f";"2015-12-13 21:21:52.309";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566582";"02";"5752497";"";"";"23944";"GRADUAÇÃO";"Campus Central";"24";"2015";"2";"2015-07-27";"2015-12-19";"36M12";"3";"20";"REGULAR";"f";"2015-12-16 21:55:29.225";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57566583";"01";"5757767";"";"";"23946";"GRADUAÇÃO";"Campus Central";"24";"2015";"2";"2015-07-27";"2015-12-19";"25M56";"5";"20";"REGULAR";"f";"2015-12-18 19:50:28.077";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57566584";"01";"26652";"";"";"23952";"GRADUAÇÃO";"Campus Central";"23";"2015";"2";"2015-07-27";"2015-12-19";"25M34";"15";"50";"REGULAR";"f";"2015-12-15 16:58:52.683";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57566585";"01";"21705";"";"";"23966";"GRADUAÇÃO";"Campus Central";"23";"2015";"2";"2015-07-27";"2015-12-19";"4N12";"56";"50";"REGULAR";"f";"2015-12-17 14:55:32.378";"f";"";"34";"CONSOLIDADA";"";"Presencial";
"57566586";"01";"5757631";"";"";"24703";"GRADUAÇÃO";"Campus Central";"24";"2015";"2";"2015-07-27";"2015-12-19";"24N12";"42";"42";"REGULAR";"f";"2015-12-18 09:35:19.701";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57566587";"01";"24233";"";"";"28011";"GRADUAÇÃO";"Campus Central";"16";"2015";"2";"2015-07-27";"2015-12-19";"6N1234";"59";"37";"REGULAR";"f";"2015-12-11 14:17:05.335";"f";"";"76";"CONSOLIDADA";"";"Presencial";
